"profile_id","dataset_id","country_id","latitude","longitude","cfao_version","cfao_major_group","cwrb_version","cwrb_reference_soil_group","cstx_version","cstx_order_name","translated"
152778,{US-NCSS},US,40.17138890,-118.45333330,,,,,2012,Entisol,true
166458,{US-NCSS},US,40.70729170,-88.67041670,,,,,2008,Mollisol,true
181942,{US-NCSS},US,37.19932780,-90.98550280,,,,,2011,Ultisol,true
189592,{US-NCSS},US,36.79868610,-92.64191390,,,,,2012,Ultisol,true
190448,{US-NCSS},US,37.04150770,-90.01577000,,,,,2011,Alfisol,true
186391,{US-NCSS},US,37.45178060,-93.44082780,,,,,2012,Alfisol,true
181760,{US-NCSS},US,36.75808330,-91.65816500,,,,,2011,Ultisol,true
141039,{US-NCSS},US,64.80588530,-148.41860960,,,,,2004,Gelisol,true
181197,{US-NCSS},US,38.98441390,-85.87783060,,,,,2009,Alfisol,true
152561,{US-NCSS},US,37.41138840,-122.32917020,,,,,2007,Inceptisol,true
143852,{US-NCSS},US,37.90694430,-84.39305880,,,,,2011,Alfisol,true
49575,"{AF-AfSP-1.1,AF-AfSP-1.2}",CI,5.31108100,-7.29460800,,,,,,Ultisol,true
173622,{US-NCSS},US,38.71311190,-110.12889100,,,,,1992,Entisol,true
155706,{US-NCSS},US,39.85722220,-77.19611110,,,,,,Alfisol,true
193927,{US-NCSS},US,33.13085170,-102.13496400,,,,,,Inceptisol,true
180002,{US-NCSS},US,40.88101110,-86.36419720,,,,,2009,Alfisol,true
173457,{US-NCSS},US,38.71303177,-110.12960815,,,,,,Entisol,true
185571,{US-NCSS},US,38.69338020,-91.68347930,,,,,,Entisol,true
195198,{US-NCSS},US,48.61201480,-96.51306150,,,,,2012,Mollisol,true
148938,{US-NCSS},US,40.45705560,-97.72897220,,,,,2012,Mollisol,true
175631,{US-NCSS},US,36.94527820,-82.14836120,,,,,1994,Inceptisol,true
174825,{US-NCSS},US,39.03861240,-114.12249760,,,,,1993,Entisol,true
187669,{US-NCSS},US,37.31555560,-90.53517150,,,,,2011,Ultisol,true
184569,{US-NCSS},US,38.96726440,-92.34516780,,,,,,Alfisol,true
141048,{US-NCSS},US,46.66027830,-110.71055600,,,,,2004,Inceptisol,true
189834,{US-NCSS},US,37.37523060,-91.39123610,,,,,2011,Inceptisol,true
157295,{US-NCSS},US,40.74305560,-77.24611110,,,,,,Alfisol,true
192971,{US-NCSS},US,29.25075910,-82.72084810,,,,,,Alfisol,true
148826,{US-NCSS},US,43.59586110,-101.09794170,,,,,2012,Mollisol,true
138590,{US-NCSS},US,31.03403854,-95.24879456,,,,,,Alfisol,true
149143,{US-NCSS},US,41.17555950,-94.94835680,,,,,2012,Mollisol,true
193149,{US-NCSS},US,27.85331920,-80.87872310,,,,,,Alfisol,true
183064,{US-NCSS},US,37.76291670,-93.23436110,,,,,2006,Alfisol,true
184667,{US-NCSS},US,37.16722780,-92.04932220,,,,,1988,Alfisol,true
195338,{US-NCSS},US,48.63117600,-96.38828280,,,,,2012,Mollisol,true
186337,{US-NCSS},US,37.72699130,-91.89543270,,,,,2011,Ultisol,true
148945,{US-NCSS},US,38.60129820,-107.88901270,,,,,2012,Aridisol,true
180918,{US-NCSS},US,41.37680440,-83.88961030,,,,,2012,Mollisol,true
193027,{US-NCSS},US,29.44030570,-82.27489470,,,,,,Alfisol,true
156589,{US-NCSS},US,39.92014900,-90.23970970,,,,,2009,Mollisol,true
143870,{US-NCSS},US,36.82017900,-95.34189610,,,,,2007,Mollisol,true
146360,{US-NCSS},US,32.59513330,-82.30157890,,,,,2013,Ultisol,true
158807,{US-NCSS},US,42.32042310,-90.37933490,,,,,2009,Alfisol,true
186122,{US-NCSS},US,37.79666670,-92.61055560,,,,,2012,Alfisol,true
196150,{US-NCSS},US,46.89484020,-92.00673680,,,,,2011,Alfisol,true
188191,{US-NCSS},US,37.17413060,-91.13924720,,,,,1994,Ultisol,true
193456,{US-NCSS},US,29.10219960,-81.29743190,,,,,,Ultisol,true
144631,{US-NCSS},US,36.63696290,-99.60600280,,,,,2008,Entisol,true
196312,{US-NCSS},US,47.74438100,-94.52664950,,,,,2011,Alfisol,true
149473,{US-NCSS},US,36.79046560,-118.66170900,,,,,2013,Inceptisol,true
197218,{US-NCSS},US,40.89927290,-84.72040560,,,,,2012,Inceptisol,true
147911,{US-NCSS},US,35.82432940,-96.18834690,,,,,2012,Inceptisol,true
155606,{US-NCSS},US,41.27861110,-76.38250000,,,,,2012,Inceptisol,true
196108,{US-NCSS},US,44.21514890,-95.19946290,,,,,2011,Mollisol,true
193178,{US-NCSS},US,26.88271900,-80.06233980,,,,,,Entisol,true
172530,{US-NCSS},US,38.22305680,-86.63694760,,,,,1991,Alfisol,true
157733,{US-NCSS},US,47.37135590,-101.26940670,,,,,,Mollisol,true
189102,{US-NCSS},US,36.60530280,-92.21574170,,,,,2012,Alfisol,true
140594,{US-NCSS},US,44.51555630,-119.28055570,,,,,2003,Mollisol,true
165432,{US-NCSS},US,47.26171520,-99.69539080,,,,,,Mollisol,true
156467,{US-NCSS},US,41.45916670,-75.79583330,,,,,2012,Inceptisol,true
186233,{US-NCSS},US,38.58477060,-91.70153520,,,,,,Alfisol,true
179771,{US-NCSS},US,39.47235560,-87.19730280,,,,,2009,Entisol,true
193888,{US-NCSS},US,31.94741058,-87.98141479,,,,,2009,Alfisol,true
161495,{US-NCSS},US,39.85408401,-116.43369293,,,,,1992,Entisol,true
186028,{US-NCSS},US,38.96726608,-92.34516907,,,,,,Alfisol,true
183013,{US-NCSS},US,39.94622220,-91.83408330,,,,,2006,Alfisol,true
173937,{US-NCSS},US,44.40499880,-93.16916660,,,,,2007,Mollisol,true
144920,{US-NCSS},AE,24.16788290,54.20144270,,,,,2009,Aridisol,true
147908,{US-NCSS},US,35.67467120,-96.38671880,,,,,2012,Alfisol,true
192969,{US-NCSS},US,29.32332420,-82.46691130,,,,,,Alfisol,true
160708,{US-NCSS},US,38.02507550,-89.50431700,,,,,2009,Alfisol,true
148614,{US-NCSS},US,44.53305560,-69.41916670,,,,,2011,Inceptisol,true
172220,{US-NCSS},US,40.83806610,-96.94810490,,,,,1991,Mollisol,true
152500,{US-NCSS},US,37.65027620,-121.69611360,,,,,2007,Alfisol,true
163233,{US-NCSS},US,41.61833330,-80.15944440,,,,,2013,Mollisol,true
142982,{US-NCSS},US,38.10277940,-98.95671840,,,,,2006,Mollisol,true
188962,{US-NCSS},US,36.73810200,-94.57208250,,,,,2012,Ultisol,true
172590,{US-NCSS},US,48.29444500,-114.40139010,,,,,1991,Mollisol,true
158934,{US-NCSS},US,41.15466340,-90.42911510,,,,,2010,Alfisol,true
195536,{US-NCSS},US,44.41898730,-95.26573940,,,,,2012,Mollisol,true
163359,{US-NCSS},US,41.10249329,-90.86405945,,,,,,Mollisol,true
140685,{US-NCSS},US,41.30567169,-122.95700836,,,,,2001,Histosol,true
148547,{US-NCSS},US,36.91327670,-97.78012080,,,,,2011,Mollisol,true
135764,{US-NCSS},US,28.30997280,-96.82719420,,,,,1999,Inceptisol,true
195960,{US-NCSS},US,44.15044020,-94.84031680,,,,,2011,Mollisol,true
193517,{US-NCSS},US,30.37186620,-86.34120940,,,,,,Entisol,true
157276,{US-NCSS},US,40.96611110,-80.07000000,,,,,2012,Inceptisol,true
143938,{US-NCSS},US,45.62586594,-113.96903992,,,,,2007,Mollisol,true
196794,{US-NCSS},US,37.99817220,-75.47864720,,,,,2009,Ultisol,true
180193,{US-NCSS},US,39.36552780,-85.58776940,,,,,2009,Alfisol,true
168405,{US-NCSS},US,38.23446670,-89.55290560,,,,,2008,Alfisol,true
159770,{US-NCSS},US,38.90000150,-92.21666720,,,,,2007,Alfisol,true
197021,{US-NCSS},US,36.58850100,-77.66979220,,,,,2009,Ultisol,true
144215,{US-NCSS},US,48.21222220,-97.27888890,,,,,2007,Mollisol,true
149776,{US-NCSS},US,39.56549350,-87.92457010,,,,,2010,Alfisol,true
182695,{US-NCSS},US,39.00000000,-92.76666670,,,,,2005,Inceptisol,true
147941,{US-NCSS},US,36.55912780,-97.00953670,,,,,2012,Mollisol,true
140305,{US-NCSS},US,40.19822310,-75.75727840,,,,,2003,Entisol,true
194220,{US-NCSS},US,40.55631390,-86.90442780,,,,,2009,Alfisol,true
190144,{US-NCSS},US,36.79237780,-92.15461390,,,,,2012,Ultisol,true
185945,{US-NCSS},US,37.46659720,-93.76455830,,,,,2012,Alfisol,true
169447,{US-NCSS},US,40.62416670,-76.97444440,,,,,2012,Inceptisol,true
195166,{US-NCSS},US,44.20732500,-92.65984340,,,,,2012,Alfisol,true
197450,{US-NCSS},US,41.33935930,-83.81619260,,,,,2012,Entisol,true
192370,{US-NCSS},US,28.91076470,-82.69361880,,,,,,Histosol,true
165422,{US-NCSS},US,37.62612920,-85.17479710,,,,,2011,Alfisol,true
149747,{US-NCSS},US,38.65276300,-90.01178120,,,,,2010,Alfisol,true
152658,{US-NCSS},US,38.65611270,-121.83388520,,,,,2007,Vertisol,true
151040,{US-NCSS},US,39.23824440,-76.86287220,,,,,2013,Inceptisol,true
171391,{US-NCSS},US,42.02833180,-112.95583340,,,,,1990,Aridisol,true
193174,{US-NCSS},US,26.38679700,-80.10202030,,,,,,Spodosol,true
191251,{US-NCSS},US,38.74494440,-86.90522780,,,,,2009,Alfisol,true
138429,{US-NCSS},US,37.97780610,-89.22049710,,,,,2002,Alfisol,true
150380,{US-NCSS},US,18.23388860,-66.27138520,,,,,2001,Oxisol,true
188794,{US-NCSS},US,37.71456940,-93.93717220,,,,,,Alfisol,true
169466,{US-NCSS},US,40.53166670,-76.23000000,,,,,2012,Ultisol,true
142394,{US-NCSS},US,39.04194260,-85.52874760,,,,,2005,Alfisol,true
146071,{US-NCSS},US,18.30911110,-65.79430560,,,,,2010,Inceptisol,true
190045,{US-NCSS},US,37.09055560,-94.18026940,,,,,2012,Alfisol,true
146520,{US-NCSS},US,45.05441670,-120.07827760,,,,,2010,Vertisol,true
147565,{US-NCSS},US,30.57369420,-83.13191990,,,,,2012,Histosol,true
195734,{US-NCSS},US,45.55891800,-94.56420140,,,,,2011,Alfisol,true
163390,{US-NCSS},US,40.10704422,-87.71347809,,,,,,Mollisol,true
196246,{US-NCSS},US,44.14314650,-95.98410030,,,,,2012,Mollisol,true
147182,{US-NCSS},US,39.13427350,-119.90156560,,,,,2012,Entisol,true
196626,{US-NCSS},US,45.23603820,-94.55944820,,,,,2011,Mollisol,true
190686,{US-NCSS},US,38.00832670,-94.27430300,,,,,,Vertisol,true
196371,{US-NCSS},US,47.38242340,-92.73912050,,,,,2012,Inceptisol,true
177462,{US-NCSS},US,36.02068710,-85.12969970,,,,,1997,Ultisol,true
143363,{US-NCSS},US,37.11027910,-84.87194060,,,,,2006,Alfisol,true
149149,{US-NCSS},US,42.32947220,-83.07622220,,,,,2012,Mollisol,true
62889,{AF-AfSP-1.2},ZM,-15.23614100,26.96189300,,,,,,Alfisol,true
150573,{US-NCSS},US,44.51777650,-123.09583280,,,,,2007,Alfisol,true
159018,{US-NCSS},US,45.98774030,-102.03386480,,,,,,Mollisol,true
196497,{US-NCSS},US,46.15903090,-94.75897220,,,,,2011,Alfisol,true
191673,{US-NCSS},US,38.41629440,-87.22781390,,,,,2009,Alfisol,true
155725,{US-NCSS},US,40.34416670,-75.43583330,,,,,,Alfisol,true
181940,{US-NCSS},US,37.14416670,-90.85275830,,,,,2011,Alfisol,true
190215,{US-NCSS},US,38.17877260,-91.12039410,,,,,,Mollisol,true
147803,{US-NCSS},US,43.04619600,-120.89817050,,,,,2011,Mollisol,true
145247,{US-NCSS},US,41.34355550,-111.18785860,,,,,2009,Entisol,true
182871,{US-NCSS},US,38.92500000,-91.22166670,,,,,2005,Alfisol,true
189245,{US-NCSS},US,37.88587500,-93.98482780,,,,,,Mollisol,true
177319,{US-NCSS},US,20.81005287,-156.23753357,,,,,1998,Inceptisol,true
138616,{US-NCSS},US,35.84866710,-106.42515560,,,,,2000,Mollisol,true
147163,{US-NCSS},US,42.52975080,-121.69483180,,,,,2011,Andisol,true
135680,{US-NCSS},US,36.93472290,-106.98027800,,,,,1999,Mollisol,true
178881,{US-NCSS},US,46.76416780,-115.83860780,,,,,,Andisol,true
197403,{US-NCSS},US,41.35681530,-83.76455690,,,,,2012,Alfisol,true
138834,{US-NCSS},US,48.46861270,-114.23110960,,,,,1998,Inceptisol,true
191153,{US-NCSS},US,39.34671110,-86.41610830,,,,,2009,Ultisol,true
144837,{US-NCSS},US,42.52592090,-121.32622530,,,,,2008,Mollisol,true
195859,{US-NCSS},US,43.58969880,-91.26068120,,,,,2011,Mollisol,true
157294,{US-NCSS},US,40.77083330,-77.19333330,,,,,2012,Ultisol,true
150368,{US-NCSS},US,18.32250020,-66.34860990,,,,,2001,Oxisol,true
147901,{US-NCSS},US,35.30517960,-96.64923860,,,,,2012,Alfisol,true
143302,{US-NCSS},US,37.85736080,-100.54122160,,,,,2006,Mollisol,true
188102,{US-NCSS},US,37.19888890,-90.31611110,,,,,2012,Alfisol,true
188260,{US-NCSS},US,37.14726110,-91.09263060,,,,,2011,Ultisol,true
165527,{US-NCSS},US,33.62593840,-94.25831600,,,,,1978,Alfisol,true
139437,{US-NCSS},US,39.79277800,-75.92194370,,,,,2002,Alfisol,true
148463,{US-NCSS},US,42.02239870,-112.14929300,,,,,2011,Mollisol,true
152937,{US-NCSS},US,37.05555730,-119.23332980,,,,,2002,Alfisol,true
148700,{US-NCSS},US,27.29633330,-98.04655460,,,,,2012,Mollisol,true
164589,"{US-Michaelson,US-NCSS}",US,55.07083510,-132.88749690,,,,,1983,Spodosol,true
196928,{US-NCSS},US,36.63707350,-77.43511200,,,,,2009,Ultisol,true
167508,{US-NCSS},US,40.69599170,-88.80070560,,,,,2010,Mollisol,true
168441,{US-NCSS},US,47.32863360,-97.76126290,,,,,,Mollisol,true
144492,{US-NCSS},US,48.25064130,-97.48772430,,,,,2008,Mollisol,true
182323,{US-NCSS},US,39.69192220,-93.32190830,,,,,2003,Mollisol,true
158924,{US-NCSS},US,41.16754390,-90.35450710,,,,,,Mollisol,true
148657,{US-NCSS},US,18.35094400,-64.75852800,,,,,2011,Mollisol,true
145466,{US-NCSS},US,39.80652780,-96.05155560,,,,,2009,Mollisol,true
194139,{US-NCSS},US,41.56377780,-84.86722500,,,,,2009,Alfisol,true
168398,{US-NCSS},US,40.71998330,-88.61006110,,,,,2008,Mollisol,true
147571,{US-NCSS},US,27.70264430,-80.69151310,,,,,2010,Histosol,true
189928,{US-NCSS},US,38.04838570,-91.17769360,,,,,,Alfisol,true
196862,{US-NCSS},US,37.70161110,-80.12944440,,,,,2009,Inceptisol,true
152906,{US-NCSS},US,34.41055680,-118.13861080,,,,,1976,Entisol,true
157988,{US-NCSS},US,40.20722220,-77.47305560,,,,,2012,Ultisol,true
176716,{US-NCSS},US,48.13972090,-117.54333500,,,,,1995,Mollisol,true
158537,{US-NCSS},US,41.19527780,-77.26777780,,,,,,Alfisol,true
177897,{US-NCSS},US,37.54881800,-119.67875290,,,,,1997,Inceptisol,true
159186,{US-NCSS},US,39.07989550,-90.54729070,,,,,2010,Inceptisol,true
191154,{US-NCSS},US,39.33910280,-86.53891670,,,,,2009,Inceptisol,true
185651,{US-NCSS},US,38.96722030,-92.34500120,,,,,2011,Ultisol,true
149481,{US-NCSS},US,43.09868800,-111.30466300,,,,,2013,Mollisol,true
149781,{US-NCSS},US,38.71375950,-89.82110290,,,,,2010,Alfisol,true
137450,{US-NCSS},US,32.57655334,-80.36424255,,,,,2010,Ultisol,true
183802,{US-NCSS},US,39.91411110,-95.19180560,,,,,2008,Entisol,true
187844,{US-NCSS},US,38.27283200,-90.64538980,,,,,,Mollisol,true
152649,{US-NCSS},US,38.39666750,-122.86277770,,,,,2010,Ultisol,true
197757,{US-NCSS},US,38.54504720,-86.29016940,,,,,2009,Ultisol,true
192834,{US-NCSS},US,30.63600350,-83.93839260,,,,,,Ultisol,true
159771,{US-NCSS},US,38.90000150,-92.21666720,,,,,2007,Alfisol,true
173763,{US-NCSS},US,37.24861150,-95.94638820,,,,,,Alfisol,true
186356,{US-NCSS},US,37.46677500,-93.61716940,,,,,,Alfisol,true
153977,{US-NCSS},US,30.84854130,-96.39360050,,,,,1954,Ultisol,true
152332,{US-NCSS},US,41.48501740,-87.87669140,,,,,2009,Alfisol,true
197901,{US-NCSS},US,39.84983330,-84.95884720,,,,,2009,Alfisol,true
196957,{US-NCSS},US,36.57147600,-77.56835170,,,,,2009,Ultisol,true
147667,{US-NCSS},US,46.14426800,-122.99044800,,,,,2012,Inceptisol,true
146818,{US-NCSS},US,47.84527970,-122.51889040,,,,,2011,Inceptisol,true
147852,{US-NCSS},US,44.35388950,-104.31138610,,,,,,Entisol,true
168361,{US-NCSS},US,38.73495830,-89.29079170,,,,,2008,Alfisol,true
197785,{US-NCSS},US,38.42428890,-86.03851940,,,,,2009,Alfisol,true
149120,{US-NCSS},US,41.02950000,-97.70202780,,,,,2012,Mollisol,true
155378,{US-NCSS},US,41.66666670,-76.10194440,,,,,2012,Inceptisol,true
190545,{US-NCSS},US,36.95299000,-92.30968190,,,,,,Alfisol,true
143611,{US-NCSS},US,41.05333330,-93.48083500,,,,,2007,Alfisol,true
167484,{US-NCSS},US,38.65547220,-89.63099720,,,,,2010,Alfisol,true
136037,{US-NCSS},US,37.99505620,-98.28005220,,,,,1999,Alfisol,true
182802,{US-NCSS},US,36.56666670,-89.46666670,,,,,2005,Entisol,true
184899,{US-NCSS},US,40.14638900,-95.34055330,,,,,2012,Mollisol,true
172995,{US-NCSS},US,46.11555480,-116.64221950,,,,,1991,Alfisol,true
155088,{US-NCSS},US,41.37698330,-88.15307500,,,,,2014,Mollisol,true
190057,{US-NCSS},US,37.06378060,-94.22782500,,,,,2012,Alfisol,true
148537,{US-NCSS},US,36.78923420,-97.65209960,,,,,2011,Mollisol,true
138735,{US-NCSS},US,44.94916670,-69.14027780,,,,,2002,Inceptisol,true
189376,{US-NCSS},US,36.83989170,-92.08372780,,,,,2012,Alfisol,true
157985,{US-NCSS},US,40.71694440,-77.92722220,,,,,2012,Ultisol,true
185481,{US-NCSS},US,37.79638890,-92.77527780,,,,,2012,Ultisol,true
177796,{US-NCSS},US,34.65583420,-90.30874630,,,,,1997,Vertisol,true
191319,{US-NCSS},US,40.18506110,-86.92568330,,,,,2009,Alfisol,true
193892,{US-NCSS},US,29.75014690,-104.01570890,,,,,1993,Aridisol,true
190328,{US-NCSS},US,37.11550280,-91.23701110,,,,,2011,Ultisol,true
190442,{US-NCSS},US,37.07091520,-90.07489010,,,,,2011,Inceptisol,true
183949,{US-NCSS},US,39.88491670,-92.51711110,,,,,2012,Alfisol,true
173766,{US-NCSS},US,37.89877700,-98.34313960,,,,,,Alfisol,true
161603,{US-NCSS},US,45.69301987,-101.77524567,,,,,,Aridisol,true
198277,{US-NCSS},US,42.05405620,-90.41416490,,,,,,Alfisol,true
196860,{US-NCSS},US,37.70166670,-80.12944440,,,,,2009,Inceptisol,true
149335,{US-NCSS},US,39.49667220,-111.72508060,,,,,2012,Mollisol,true
190767,{US-NCSS},US,36.92956110,-91.49621940,,,,,2011,Ultisol,true
147066,{US-NCSS},US,43.73172380,-86.28861240,,,,,2011,Inceptisol,true
193160,{US-NCSS},US,26.71865840,-80.44071960,,,,,,Histosol,true
182718,{US-NCSS},US,39.00000000,-92.76666670,,,,,2005,Entisol,true
155334,{US-NCSS},US,41.02151940,-77.54092780,,,,,,Alfisol,true
149171,{US-NCSS},US,38.09801100,-121.69029240,,,,,2012,Mollisol,true
182932,{US-NCSS},US,38.75177780,-91.76058330,,,,,2006,Alfisol,true
155523,{US-NCSS},US,40.78888890,-79.05583330,,,,,,Inceptisol,true
196535,{US-NCSS},US,45.64586260,-96.64039610,,,,,2011,Mollisol,true
138504,{US-NCSS},US,39.63529210,-82.96854400,,,,,2009,Mollisol,true
153292,{US-NCSS},US,41.62416840,-109.26277920,,,,,1976,Entisol,true
165150,{US-NCSS},US,44.19166560,-72.62666320,,,,,1984,Inceptisol,true
147358,{US-NCSS},US,43.48275760,-123.44165800,,,,,2011,Alfisol,true
146867,{US-NCSS},US,44.74702840,122.55129240,,,,,2012,Inceptisol,true
193948,{US-NCSS},US,30.51558880,-95.72267910,,,,,2012,Alfisol,true
184118,{US-NCSS},US,40.52348610,-95.38635000,,,,,2012,Entisol,true
190462,{US-NCSS},US,37.13373950,-89.90068820,,,,,2011,Alfisol,true
185567,{US-NCSS},US,38.70504670,-91.71320250,,,,,,Entisol,true
195876,{US-NCSS},US,44.50854870,-93.06768800,,,,,2012,Mollisol,true
140183,{US-NCSS},US,39.02913670,-95.05613710,,,,,2004,Inceptisol,true
191679,{US-NCSS},US,38.52316390,-87.16708330,,,,,2009,Inceptisol,true
183210,{US-NCSS},US,39.55888750,-94.02861020,,,,,2012,Mollisol,true
186493,{US-NCSS},US,36.83823330,-93.35478330,,,,,2012,Alfisol,true
190706,{US-NCSS},US,37.92630470,-90.96039810,,,,,,Ultisol,true
186625,{US-NCSS},US,38.96726440,-92.34516780,,,,,,Alfisol,true
195161,{US-NCSS},US,45.90767670,-95.77816770,,,,,2012,Mollisol,true
141986,{US-NCSS},US,38.25759125,-122.79404449,,,,,,Mollisol,true
191704,{US-NCSS},US,39.57994170,-86.92741390,,,,,2009,Alfisol,true
159194,{US-NCSS},US,42.50315530,-90.22593560,,,,,2010,Mollisol,true
179458,{US-NCSS},US,40.39162500,-85.27659720,,,,,2009,Alfisol,true
195386,{US-NCSS},US,45.45564650,-95.03224950,,,,,2012,Mollisol,true
145617,{US-NCSS},US,42.64356990,-77.43717960,,,,,2009,Inceptisol,true
146684,{US-NCSS},US,46.92055510,-122.61972810,,,,,2012,Alfisol,true
189119,{US-NCSS},US,36.52064720,-92.26445560,,,,,2012,Ultisol,true
154993,{US-NCSS},US,19.77134320,-155.09590150,,,,,2007,Andisol,true
192317,{US-NCSS},US,29.19283100,-98.41452790,,,,,2012,Entisol,true
196440,{US-NCSS},US,43.84511180,-92.44995120,,,,,2011,Mollisol,true
197013,{US-NCSS},US,36.54774860,-77.32917790,,,,,2009,Ultisol,true
148774,{US-NCSS},US,32.10760500,-104.67259220,,,,,2012,Mollisol,true
191897,{US-NCSS},US,39.10425280,-85.12969170,,,,,2009,Alfisol,true
177133,{US-NCSS},US,29.83499910,-103.68166350,,,,,2011,Aridisol,true
161497,{US-NCSS},US,39.57157900,-117.65289310,,,,,2007,Aridisol,true
178461,{US-NCSS},US,46.68861010,-115.78749850,,,,,1998,Andisol,true
183634,{US-NCSS},US,39.32986110,-93.21911110,,,,,,Inceptisol,true
188537,{US-NCSS},US,38.28231100,-92.10210920,,,,,,Alfisol,true
182526,{US-NCSS},US,40.58638890,-91.87638890,,,,,2004,Entisol,true
190795,{US-NCSS},US,37.14640560,-91.45686390,,,,,2011,Inceptisol,true
149770,{US-NCSS},US,40.04656720,-89.92036340,,,,,2010,Mollisol,true
147138,{US-NCSS},US,42.36386110,-122.00180820,,,,,2011,Andisol,true
175260,{US-NCSS},US,45.35833360,-101.21861270,,,,,2007,Mollisol,true
146330,{US-NCSS},US,32.34119610,-83.35946110,,,,,2013,Ultisol,true
146278,{US-NCSS},US,31.18459030,-84.54036280,,,,,2013,Ultisol,true
152465,{US-NCSS},US,33.04083250,-116.63333130,,,,,2010,Alfisol,true
151881,{US-NCSS},US,42.34304430,-99.47264100,,,,,1977,Entisol,true
166389,{US-NCSS},US,41.87277780,-75.63111110,,,,,2012,Inceptisol,true
191342,{US-NCSS},US,40.03727220,-87.03574440,,,,,2009,Entisol,true
195363,{US-NCSS},US,44.12001800,-91.99936680,,,,,2011,Entisol,true
143064,{US-NCSS},US,38.46052930,-86.70027920,,,,,2007,Alfisol,true
148166,{US-NCSS},US,41.50255970,-73.75461580,,,,,2011,Inceptisol,true
150886,{US-NCSS},US,41.06666560,-109.22666930,,,,,1976,Aridisol,true
189375,{US-NCSS},US,36.84031110,-92.07956110,,,,,2012,Ultisol,true
146543,{US-NCSS},US,38.20383330,-102.73663890,,,,,2012,Aridisol,true
143101,{US-NCSS},US,36.91805560,-89.01416670,,,,,2007,Inceptisol,true
155371,{US-NCSS},US,41.94527780,-76.07194440,,,,,2012,Inceptisol,true
140181,{US-NCSS},US,39.07149890,-95.08477780,,,,,2004,Mollisol,true
162321,{US-NCSS},US,39.39839554,-90.86917877,,,,,,Inceptisol,true
198193,{US-NCSS},US,43.37712100,-92.09752660,,,,,2013,Mollisol,true
185301,{US-NCSS},US,38.81522220,-92.83425000,,,,,2011,Mollisol,true
152358,{US-NCSS},US,40.50224920,-88.02975160,,,,,2009,Mollisol,true
162299,{US-NCSS},US,41.53697960,-89.64620920,,,,,2009,Mollisol,true
155599,{US-NCSS},US,39.11752350,-89.65085350,,,,,2010,Alfisol,true
184042,{US-NCSS},US,38.17916670,-94.58430560,,,,,2012,Mollisol,true
167297,{US-NCSS},US,31.71388820,-110.02999880,,,,,1985,Aridisol,true
196237,{US-NCSS},US,46.43313220,-96.32209780,,,,,2011,Mollisol,true
176741,{US-NCSS},US,37.11694340,-89.24250030,,,,,1995,Alfisol,true
139917,{US-NCSS},US,33.87500000,-94.16666410,,,,,2001,Ultisol,true
137043,{US-NCSS},US,39.63293080,-96.88021090,,,,,2011,Mollisol,true
196459,{US-NCSS},US,45.20421980,-94.77721410,,,,,2011,Mollisol,true
176616,{US-NCSS},US,37.80550000,-98.12719730,,,,,1996,Mollisol,true
195657,{US-NCSS},US,44.02849960,-95.21511840,,,,,2012,Mollisol,true
144238,{US-NCSS},US,33.88611220,-80.58750150,,,,,2008,Inceptisol,true
144449,{US-NCSS},US,48.53343640,-97.34562920,,,,,2008,Mollisol,true
181656,{US-NCSS},US,38.18158890,-91.30276110,,,,,,Alfisol,true
162064,{US-NCSS},US,39.88520810,-114.75003810,,,,,2003,Aridisol,true
175092,{US-NCSS},US,36.88305660,-99.42055510,,,,,1994,Alfisol,true
156722,{US-NCSS},US,38.85505280,-120.02435000,,,,,1996,Inceptisol,true
135956,{US-NCSS},US,41.22299960,-112.03752900,,,,,,Mollisol,true
197075,{US-NCSS},US,36.77866670,-81.83180830,,,,,2009,Ultisol,true
141267,{US-NCSS},US,38.30808260,-100.84158330,,,,,2011,Mollisol,true
192871,{US-NCSS},US,30.01887510,-83.30222320,,,,,,Spodosol,true
158219,{US-NCSS},US,47.30303920,-96.88702540,,,,,1973,Mollisol,true
148122,{US-NCSS},US,27.29407690,-98.53482820,,,,,2010,Alfisol,true
135765,{US-NCSS},US,28.30638890,-96.82319640,,,,,1999,Entisol,true
144108,{US-NCSS},US,41.08202740,-110.98155210,,,,,2007,Inceptisol,true
156601,{US-NCSS},US,42.34435190,-88.64170660,,,,,2009,Mollisol,true
193044,{US-NCSS},US,27.10336880,-80.61049650,,,,,,Alfisol,true
187471,{US-NCSS},US,37.53825000,-90.47547150,,,,,2011,Alfisol,true
181251,{US-NCSS},US,40.75193890,-87.20948890,,,,,2009,Mollisol,true
142668,{US-NCSS},US,25.97894440,-81.37252780,,,,,2006,Inceptisol,true
167955,{US-NCSS},US,36.82444380,-99.60333250,,,,,1987,Mollisol,true
176418,{US-NCSS},US,44.63416670,-118.34555820,,,,,1995,Alfisol,true
175013,{US-NCSS},US,36.55050230,-120.01291570,,,,,2002,Inceptisol,true
163965,{US-NCSS},US,39.56154630,-80.62609100,,,,,2010,Ultisol,true
144033,{US-NCSS},US,59.06416670,-158.50500000,,,,,2014,Spodosol,true
164025,{US-NCSS},US,37.47777940,-82.40110780,,,,,1983,Inceptisol,true
187871,{US-NCSS},US,39.79836270,-93.44075780,,,,,2012,Entisol,true
146499,{US-NCSS},US,44.39891820,-122.34033200,,,,,2010,Andisol,true
