profile_id,profile_layer_id,upper_depth,lower_depth,tceq_value_avg,clay_value_avg,elcosp_value_avg,orgc_value_avg,phaq_value_avg,sand_value_avg,silt_value_avg,latitude,longitude
216921,1064686,19,43,0.0,20.0,0.0,5.0,5.9000001,66.0,14.0,27.69667506,-107.51323175
216921,1064687,0,19,0.0,18.0,0.200000003,11.0,5.19999981,68.0,14.0,27.69667506,-107.51323175
216922,1064688,0,14,0.0,12.0,0.0,6.0,4.80000019,60.0,28.0,27.4718691,-107.83234659
216923,1064689,0,8,0.0,16.0,0.200000003,21.0,6.5,54.0,30.0,27.6143853,-107.68392275
216923,1064690,24,44,0.0,23.0,0.0,3.0,5.69999981,56.0,21.0,27.6143853,-107.68392275
216923,1064691,8,24,0.0,19.0,0.0,8.0,5.80000019,62.0,19.0,27.6143853,-107.68392275
216924,1064692,23,34,0.0,18.0,0.10000000099999999,34.0,5.80000019,63.0,19.0,27.94542817,-107.32941219
216924,1064693,0,23,0.0,10.0,0.300000012,68.0,5.5,72.0,18.0,27.94542817,-107.32941219
216924,1064694,34,72,0.0,13.0,0.0,12.0,6.4000001,80.0,7.0,27.94542817,-107.32941219
216925,1064695,16,43,0.0,25.0,0.0,11.0,5.80000019,58.0,17.0,27.91593046,-107.61740979
216925,1064696,0,16,0.0,16.0,0.10000000099999999,94.0,5.4000001,60.0,24.0,27.91593046,-107.61740979
216926,1064697,0,7,0.0,19.0,0.300000012,14.0,5.0,66.0,15.0,27.55853436,-107.38320499
216926,1064698,7,21,0.0,27.0,0.10000000099999999,11.0,6.0,54.0,19.0,27.55853436,-107.38320499
216926,1064699,21,34,0.0,23.0,0.10000000099999999,5.0,6.0,54.0,23.0,27.55853436,-107.38320499
216927,1064700,0,15,0.0,16.0,0.300000012,21.0,5.19999981,66.0,18.0,27.38427971,-107.40025667
216928,1064701,14,27,0.0,22.0,0.0,15.0,5.4000001,60.0,18.0,27.28536283,-107.49752295
216928,1064702,27,48,0.0,19.0,0.0,11.0,5.19999981,68.0,13.0,27.28536283,-107.49752295
216928,1064703,0,14,0.0,20.0,0.10000000099999999,61.0,5.5,58.0,22.0,27.28536283,-107.49752295
216929,1064704,0,7,0.0,14.0,0.10000000099999999,9.0,5.69999981,78.0,8.0,27.24346362,-107.03197497
216929,1064705,7,28,0.0,17.0,0.0,6.0,7.0,73.0,10.0,27.24346362,-107.03197497
216930,1064706,15,42,0.0,29.0,0.0,5.0,6.0999999,49.0,22.0,27.12671206,-107.0737089
216930,1064707,0,6,0.0,26.0,0.5,41.0,5.4000001,36.0,38.0,27.12671206,-107.0737089
216930,1064708,6,15,0.0,25.0,0.10000000099999999,10.0,5.9000001,60.0,15.0,27.12671206,-107.0737089
216931,1064709,14,39,0.0,39.0,0.0,7.0,5.5999999,42.0,19.0,27.23314539,-107.28534568
216931,1064710,0,14,0.0,40.0,0.200000003,43.0,5.5,40.0,20.0,27.23314539,-107.28534568
216931,1064711,39,72,0.0,41.0,0.0,9.0,5.19999981,40.0,19.0,27.23314539,-107.28534568
216932,1064712,14,31,0.0,26.0,0.10000000099999999,9.0,5.0,48.0,26.0,27.04365418,-107.26058048
216932,1064713,31,54,0.0,29.0,0.0,4.0,5.5999999,45.0,26.0,27.04365418,-107.26058048
216932,1064714,0,14,0.0,20.0,0.200000003,20.0,4.69999981,48.0,32.0,27.04365418,-107.26058048
216933,1064715,18,28,,14.0,0.0,3.0,7.30000019,80.0,6.0,26.99978016,-106.60495428
216933,1064716,0,18,0.0,12.0,0.0,7.0,6.69999981,82.0,6.0,26.99978016,-106.60495428
216933,1064717,28,40,,16.0,0.0,2.0,7.30000019,72.0,12.0,26.99978016,-106.60495428
216935,1064723,73,87,,14.0,0.10000000099999999,1.0,7.80000019,86.0,0.0,27.13615814,-106.18791509
216935,1064724,34,53,,26.0,0.300000012,4.0,7.099999900000001,64.0,10.0,27.13615814,-106.18791509
216935,1064725,87,125,,8.0,0.0,1.0,8.19999981,90.0,2.0,27.13615814,-106.18791509
216935,1064726,0,34,,24.0,0.200000003,6.0,7.30000019,68.0,8.0,27.13615814,-106.18791509
216935,1064727,53,73,,22.0,0.10000000099999999,2.0,7.5,76.0,2.0,27.13615814,-106.18791509
216936,1064728,0,27,,29.0,0.10000000099999999,17.0,8.39999962,54.0,17.0,27.02210809,-106.08151584
216937,1064729,0,25,127.0,36.0,0.10000000099999999,6.0,8.69999981,44.0,20.0,27.29668617,-105.9637364
216937,1064730,48,67,102.0,34.0,0.200000003,3.0,8.60000038,31.0,35.0,27.29668617,-105.9637364
216937,1064731,67,93,113.0,34.0,0.200000003,3.0,8.69999981,27.0,39.0,27.29668617,-105.9637364
216937,1064732,93,127,,36.0,0.10000000099999999,2.0,8.80000019,33.0,31.0,27.29668617,-105.9637364
216937,1064733,25,48,155.0,40.0,0.800000012,4.0,8.60000038,30.0,30.0,27.29668617,-105.9637364
216938,1064734,36,65,41.0,22.0,0.10000000099999999,5.0,8.5,71.0,7.0,27.473379,-106.18608069
216938,1064735,65,91,64.0,32.0,0.10000000099999999,3.0,8.5,57.0,11.0,27.473379,-106.18608069
216938,1064736,109,131,91.0,20.0,0.10000000099999999,2.0,8.69999981,67.0,13.0,27.473379,-106.18608069
216938,1064737,91,109,100.0,30.0,0.10000000099999999,2.0,8.60000038,59.0,11.0,27.473379,-106.18608069
216938,1064738,0,19,,14.0,0.10000000099999999,10.0,8.19999981,77.0,9.0,27.473379,-106.18608069
216938,1064739,19,36,25.0,20.0,0.10000000099999999,8.0,8.5,69.0,11.0,27.473379,-106.18608069
216939,1064740,0,20,0.0,19.0,0.300000012,21.0,5.80000019,58.0,23.0,27.65789936,-105.96437241
216940,1064741,0,6,,12.0,0.200000003,17.0,7.400000099999999,65.0,23.0,27.52387054,-106.66230841
216940,1064742,6,18,,12.0,0.200000003,13.0,8.10000038,57.0,31.0,27.52387054,-106.66230841
216940,1064743,18,46,,22.0,0.10000000099999999,6.0,8.5,57.0,21.0,27.52387054,-106.66230841
216941,1064744,11,43,0.0,34.0,0.10000000099999999,10.0,7.0,57.0,9.0,27.35955308,-106.67593502
216941,1064745,0,11,,22.0,0.10000000099999999,11.0,7.099999900000001,63.0,15.0,27.35955308,-106.67593502
216942,1064746,0,7,0.0,18.0,0.10000000099999999,10.0,6.599999900000001,67.0,15.0,27.42154833,-106.74353054
216943,1064747,59,92,,50.0,0.200000003,1.0,8.5,38.0,12.0,27.82661925,-106.53933091
216943,1064748,0,14,,8.0,0.10000000099999999,5.0,7.900000099999999,78.0,14.0,27.82661925,-106.53933091
216943,1064749,92,112,,36.0,0.10000000099999999,1.0,8.60000038,50.0,14.0,27.82661925,-106.53933091
216943,1064750,31,59,,54.0,0.10000000099999999,3.0,7.80000019,32.0,14.0,27.82661925,-106.53933091
216943,1064751,14,31,,34.0,0.10000000099999999,4.0,7.400000099999999,42.0,24.0,27.82661925,-106.53933091
216944,1064752,0,12,,14.0,0.200000003,13.0,7.80000019,76.0,10.0,27.89121968,-106.32977779
216945,1064753,8,21,,20.0,0.200000003,2.0,8.69999981,64.0,16.0,27.88711082,-105.99371465
216945,1064754,21,44,77.0,22.0,0.200000003,1.0,8.60000038,60.0,18.0,27.88711082,-105.99371465
216945,1064755,44,60,77.0,20.0,0.200000003,1.0,8.69999981,64.0,16.0,27.88711082,-105.99371465
216945,1064756,60,80,,16.0,0.200000003,0.0,8.80000019,66.0,18.0,27.88711082,-105.99371465
216945,1064757,80,106,,28.0,0.200000003,0.0,8.80000019,58.0,14.0,27.88711082,-105.99371465
216945,1064758,106,128,,24.0,0.200000003,0.0,8.80000019,54.0,22.0,27.88711082,-105.99371465
216945,1064759,0,8,,36.0,0.10000000099999999,8.0,8.60000038,46.0,18.0,27.88711082,-105.99371465
216946,1064760,76,115,,19.0,0.10000000099999999,0.0,7.69999981,66.0,15.0,27.71653887,-106.11360331
216946,1064761,50,76,,25.0,0.0,2.0,7.19999981,68.0,7.0,27.71653887,-106.11360331
216946,1064762,23,50,0.0,29.0,0.0,7.0,6.5,70.0,1.0,27.71653887,-106.11360331
216946,1064763,0,23,0.0,16.0,0.10000000099999999,11.0,6.0999999,78.0,6.0,27.71653887,-106.11360331
216947,1064764,20,30,0.0,11.0,0.10000000099999999,4.0,5.0999999,68.0,21.0,27.82775539,-107.89927444
216947,1064765,0,20,0.0,13.0,0.10000000099999999,5.0,4.9000001,66.0,21.0,27.82775539,-107.89927444
216948,1064766,35,125,0.0,41.0,0.10000000099999999,7.0,5.5999999,24.0,35.0,27.83739882,-107.54140089
216948,1064767,20,35,0.0,37.0,0.10000000099999999,9.0,6.30000019,24.0,39.0,27.83739882,-107.54140089
216948,1064768,0,20,0.0,27.0,0.10000000099999999,18.0,5.80000019,32.0,41.0,27.83739882,-107.54140089
216949,1064769,73,125,0.0,27.0,0.10000000099999999,1.0,6.69999981,46.0,27.0,27.24458342,-107.07491106
216949,1064770,57,73,0.0,33.0,0.10000000099999999,1.0,6.69999981,48.0,19.0,27.24458342,-107.07491106
216949,1064771,35,57,0.0,37.0,0.10000000099999999,2.0,6.5,36.0,27.0,27.24458342,-107.07491106
216949,1064772,22,35,0.0,27.0,0.10000000099999999,3.0,6.599999900000001,44.0,29.0,27.24458342,-107.07491106
216949,1064773,0,22,0.0,23.0,0.200000003,7.0,5.69999981,42.0,35.0,27.24458342,-107.07491106
216950,1064774,0,15,0.0,19.0,0.10000000099999999,4.0,6.900000099999999,62.0,19.0,27.38001096,-107.41507182
216950,1064775,15,30,0.0,21.0,0.10000000099999999,2.0,5.30000019,56.0,23.0,27.38001096,-107.41507182
216951,1064776,0,22,0.0,11.0,0.0,5.0,6.5,74.0,15.0,27.23699291,-107.04598124
216951,1064777,44,73,0.0,21.0,0.10000000099999999,1.0,6.80000019,60.0,19.0,27.23699291,-107.04598124
216951,1064778,22,44,0.0,13.0,0.10000000099999999,1.0,6.599999900000001,66.0,21.0,27.23699291,-107.04598124
216952,1064779,32,90,0.0,19.0,0.10000000099999999,3.0,6.4000001,56.0,25.0,27.03418703,-106.63423348
216952,1064780,14,32,,13.0,0.10000000099999999,6.0,9.30000019,66.0,21.0,27.03418703,-106.63423348
216952,1064781,0,14,0.0,13.0,0.10000000099999999,10.0,7.0,60.0,27.0,27.03418703,-106.63423348
216953,1064782,0,11,,20.0,0.200000003,18.0,8.39999962,54.0,26.0,27.12381135,-106.10953834
216954,1064783,0,20,,24.0,0.200000003,23.0,8.39999962,56.0,20.0,27.37867697,-106.22478459
216955,1064784,61,85,,10.0,0.0,2.0,7.80000019,68.0,22.0,27.60410108,-105.93990755
216955,1064785,95,125,,20.0,0.10000000099999999,1.0,8.80000019,46.0,34.0,27.60410108,-105.93990755
216955,1064786,0,16,,6.0,0.10000000099999999,4.0,7.400000099999999,82.0,12.0,27.60410108,-105.93990755
216955,1064787,85,95,,12.0,0.0,1.0,8.0,66.0,22.0,27.60410108,-105.93990755
216955,1064788,16,61,,8.0,0.10000000099999999,3.0,7.599999900000001,80.0,12.0,27.60410108,-105.93990755
216956,1064789,0,15,,16.0,0.200000003,25.0,8.10000038,62.0,22.0,27.82139552,-106.07341923
216957,1064790,27,48,,40.0,0.10000000099999999,16.0,8.30000019,28.0,32.0,27.93972049,-106.06684036
216957,1064791,17,27,,14.0,0.10000000099999999,23.0,8.19999981,66.0,20.0,27.93972049,-106.06684036
216957,1064792,0,17,,16.0,0.200000003,24.0,8.30000019,66.0,18.0,27.93972049,-106.06684036
216957,1064793,48,65,,28.0,0.10000000099999999,9.0,8.5,54.0,18.0,27.93972049,-106.06684036
216958,1064794,27,41,245.0,30.0,1.0,6.0,8.10000038,50.0,20.0,27.91678268,-105.19648372
216958,1064795,41,67,280.0,30.0,1.0,5.0,8.10000038,48.0,22.0,27.91678268,-105.19648372
216958,1064796,67,78,435.0,38.0,1.0,3.0,8.10000038,40.0,22.0,27.91678268,-105.19648372
216958,1064797,12,27,220.0,28.0,1.0,9.0,8.0,52.0,20.0,27.91678268,-105.19648372
216958,1064798,78,125,485.0,50.0,1.0,2.0,8.19999981,26.0,24.0,27.91678268,-105.19648372
216958,1064799,0,12,190.0,26.0,1.0,9.0,8.5,52.0,22.0,27.91678268,-105.19648372
216959,1064800,74,98,,12.0,1.0,1.0,8.5,82.0,6.0,27.05338253,-105.03651941
216959,1064801,44,74,,8.0,1.0,1.0,8.5,88.0,4.0,27.05338253,-105.03651941
216959,1064802,0,16,,26.0,1.0,3.0,8.5,46.0,28.0,27.05338253,-105.03651941
216959,1064803,16,44,,6.0,1.0,2.0,8.5,90.0,4.0,27.05338253,-105.03651941
216959,1064804,111,128,,14.0,1.0,0.0,8.30000019,78.0,8.0,27.05338253,-105.03651941
216959,1064805,98,111,,14.0,1.0,0.0,8.39999962,76.0,10.0,27.05338253,-105.03651941
216960,1064806,32,54,233.0,18.0,0.600000024,7.0,7.900000099999999,68.0,14.0,27.54642637,-104.82931934
216960,1064807,106,127,271.0,12.0,0.200000003,1.0,8.39999962,72.0,16.0,27.54642637,-104.82931934
216960,1064808,85,106,443.0,16.0,0.200000003,2.0,8.30000019,72.0,12.0,27.54642637,-104.82931934
216960,1064809,54,85,290.0,14.0,0.300000012,4.0,8.10000038,74.0,12.0,27.54642637,-104.82931934
216960,1064810,7,32,138.0,14.0,0.5,10.0,8.0,70.0,16.0,27.54642637,-104.82931934
216960,1064811,0,7,143.0,10.0,0.10000000099999999,8.0,8.60000038,76.0,14.0,27.54642637,-104.82931934
216961,1064812,73,104,81.0,32.0,0.200000003,5.0,8.89999962,44.0,24.0,27.69469363,-104.6400505
216961,1064813,43,73,109.0,10.0,0.200000003,6.0,8.89999962,76.0,14.0,27.69469363,-104.6400505
216961,1064814,29,43,109.0,24.0,0.300000012,6.0,8.69999981,50.0,26.0,27.69469363,-104.6400505
216961,1064815,12,29,100.0,28.0,0.200000003,7.0,8.80000019,54.0,18.0,27.69469363,-104.6400505
216961,1064816,0,12,93.0,26.0,0.0,6.0,8.60000038,58.0,16.0,27.69469363,-104.6400505
216961,1064817,104,125,190.0,30.0,0.200000003,4.0,9.0,48.0,22.0,27.69469363,-104.6400505
216962,1064818,0,14,,12.0,0.10000000099999999,9.0,8.5,70.0,18.0,27.86966866,-104.5989897
216962,1064819,14,55,,14.0,0.10000000099999999,2.0,8.5,62.0,24.0,27.86966866,-104.5989897
216963,1064820,27,44,114.0,22.0,0.200000003,7.0,8.39999962,60.0,18.0,27.72868228,-104.9096406
216963,1064821,0,27,33.0,22.0,0.10000000099999999,10.0,8.5,44.0,34.0,27.72868228,-104.9096406
216963,1064822,44,73,69.0,8.0,0.200000003,4.0,8.5,78.0,14.0,27.72868228,-104.9096406
216963,1064823,73,95,98.0,14.0,0.10000000099999999,3.0,8.60000038,68.0,18.0,27.72868228,-104.9096406
216973,1064865,13,31,,32.0,0.10000000099999999,5.0,7.900000099999999,59.0,9.0,27.63221982,-105.63515914
216973,1064864,0,13,,16.0,0.10000000099999999,8.0,7.69999981,59.0,25.0,27.63221982,-105.63515914
216964,1064824,66,98,271.0,28.0,2.0,2.0,8.0,58.0,14.0,27.30482684,-105.10963836
216964,1064825,0,17,176.0,20.0,0.600000024,11.0,8.30000019,64.0,16.0,27.30482684,-105.10963836
216964,1064826,17,24,169.0,22.0,1.29999995,9.0,8.10000038,62.0,16.0,27.30482684,-105.10963836
216964,1064827,38,66,269.0,16.0,2.29999995,2.0,7.80000019,58.0,26.0,27.30482684,-105.10963836
216964,1064828,24,38,228.0,18.0,2.0,5.0,8.10000038,58.0,24.0,27.30482684,-105.10963836
216964,1064829,98,130,176.0,18.0,1.60000002,1.0,8.0,58.0,24.0,27.30482684,-105.10963836
216965,1064830,42,64,109.0,24.0,0.300000012,11.0,8.19999981,58.0,18.0,27.18581621,-104.46167286
216965,1064831,100,126,95.0,30.0,0.200000003,7.0,8.39999962,58.0,12.0,27.18581621,-104.46167286
216965,1064832,64,100,121.0,28.0,0.200000003,8.0,8.39999962,58.0,14.0,27.18581621,-104.46167286
216965,1064833,19,42,109.0,28.0,0.699999988,10.0,8.0,58.0,14.0,27.18581621,-104.46167286
216965,1064834,0,19,100.0,22.0,0.200000003,4.0,8.5,58.0,20.0,27.18581621,-104.46167286
216966,1064835,0,18,386.0,14.0,0.200000003,25.0,8.39999962,58.0,28.0,27.26062352,-104.16894666
216967,1064836,0,32,405.0,8.0,0.200000003,10.0,8.60000038,58.0,34.0,27.2198138,-104.32243112
216967,1064837,32,52,428.0,10.0,0.300000012,10.0,8.80000019,58.0,32.0,27.2198138,-104.32243112
216968,1064838,91,107,152.0,8.0,3.79999995,2.0,8.19999981,60.0,32.0,27.22558392,-104.58847012
216968,1064839,12,31,124.0,36.0,0.200000003,7.0,9.10000038,58.0,6.0,27.22558392,-104.58847012
216968,1064840,55,79,129.0,40.0,1.10000002,5.0,9.0,58.0,2.0,27.22558392,-104.58847012
216968,1064841,0,12,90.0,30.0,0.300000012,12.0,8.30000019,58.0,12.0,27.22558392,-104.58847012
216968,1064842,107,125,186.0,10.0,3.70000005,1.0,8.19999981,60.0,30.0,27.22558392,-104.58847012
216968,1064843,31,55,138.0,10.0,0.5,6.0,9.30000019,88.0,2.0,27.22558392,-104.58847012
216968,1064844,79,91,155.0,30.0,3.29999995,3.0,8.19999981,60.0,10.0,27.22558392,-104.58847012
216969,1064845,11,26,371.0,12.0,0.699999988,17.0,8.10000038,60.0,28.0,27.16135572,-104.94119272
216969,1064846,44,71,447.0,6.0,0.600000024,3.0,8.30000019,61.0,33.0,27.16135572,-104.94119272
216969,1064847,0,11,293.0,10.0,0.200000003,16.0,8.5,60.0,30.0,27.16135572,-104.94119272
216969,1064848,26,44,428.0,4.0,0.699999988,4.0,8.30000019,60.0,36.0,27.16135572,-104.94119272
216969,1064849,89,125,378.0,2.0,2.79999995,3.0,8.10000038,59.0,39.0,27.16135572,-104.94119272
216969,1064850,71,89,447.0,8.0,2.29999995,3.0,8.10000038,61.0,31.0,27.16135572,-104.94119272
216970,1064851,97,125,221.0,34.0,0.300000012,5.0,8.5,60.0,6.0,27.07698399,-104.62686237
216970,1064852,0,14,148.0,26.0,0.200000003,8.0,8.60000038,60.0,14.0,27.07698399,-104.62686237
216970,1064853,36,54,221.0,36.0,0.200000003,7.0,8.89999962,60.0,4.0,27.07698399,-104.62686237
216970,1064854,54,97,214.0,36.0,0.300000012,6.0,8.89999962,60.0,4.0,27.07698399,-104.62686237
216970,1064855,14,36,216.0,34.0,0.200000003,7.0,8.80000019,60.0,6.0,27.07698399,-104.62686237
216971,1064856,17,53,33.0,24.0,0.10000000099999999,8.0,7.400000099999999,60.0,16.0,27.06969734,-105.3560311
216971,1064857,0,17,16.0,14.0,0.10000000099999999,8.0,6.69999981,59.0,27.0,27.06969734,-105.3560311
216972,1064858,0,9,356.0,14.0,0.10000000099999999,9.0,8.69999981,60.0,26.0,27.30850798,-105.41103092
216972,1064859,97,125,379.0,12.0,0.10000000099999999,4.0,8.69999981,58.0,30.0,27.30850798,-105.41103092
216972,1064860,68,97,363.0,20.0,0.10000000099999999,7.0,8.60000038,60.0,20.0,27.30850798,-105.41103092
216972,1064861,46,68,316.0,18.0,0.10000000099999999,11.0,8.39999962,60.0,22.0,27.30850798,-105.41103092
216972,1064862,32,46,291.0,26.0,0.200000003,17.0,8.19999981,60.0,14.0,27.30850798,-105.41103092
216972,1064863,9,32,356.0,30.0,0.200000003,9.0,8.19999981,60.0,10.0,27.30850798,-105.41103092
215395,1072524,0,22,,8.0,0.10000000099999999,16.0,7.19999981,74.0,18.0,19.53333076,-102.37989351
215395,1072525,78,106,0.0,24.0,0.10000000099999999,3.0,7.0,40.0,36.0,19.53333076,-102.37989351
215395,1072526,106,125,0.0,26.0,0.10000000099999999,2.0,7.0,50.0,24.0,19.53333076,-102.37989351
215395,1072527,22,39,0.0,16.0,0.300000012,11.0,6.599999900000001,60.0,24.0,19.53333076,-102.37989351
215395,1072528,39,56,0.0,10.0,0.10000000099999999,7.0,6.69999981,44.0,46.0,19.53333076,-102.37989351
215395,1072529,56,78,0.0,18.0,0.10000000099999999,4.0,6.599999900000001,42.0,40.0,19.53333076,-102.37989351
216974,1064866,0,9,86.0,22.0,0.300000012,12.0,8.19999981,60.0,18.0,27.66480867,-105.8595129
216974,1064867,53,72,279.0,30.0,0.300000012,5.0,8.69999981,59.0,11.0,27.66480867,-105.8595129
216974,1064868,72,107,244.0,40.0,0.200000003,4.0,8.89999962,59.0,1.0,27.66480867,-105.8595129
216974,1064869,107,128,488.0,10.0,0.200000003,3.0,8.89999962,59.0,31.0,27.66480867,-105.8595129
216974,1064870,37,53,256.0,24.0,0.300000012,9.0,8.5,61.0,15.0,27.66480867,-105.8595129
216974,1064871,9,37,100.0,24.0,0.200000003,14.0,8.5,59.0,17.0,27.66480867,-105.8595129
216975,1064872,102,128,284.0,2.0,0.10000000099999999,1.0,8.89999962,59.0,39.0,27.23936381,-105.89611706
216975,1064873,26,54,484.0,6.0,0.10000000099999999,4.0,8.5,61.0,33.0,27.23936381,-105.89611706
216975,1064874,77,102,365.0,2.0,0.10000000099999999,1.0,8.80000019,59.0,39.0,27.23936381,-105.89611706
216975,1064875,14,26,379.0,8.0,0.10000000099999999,11.0,8.60000038,61.0,31.0,27.23936381,-105.89611706
216975,1064876,54,77,405.0,4.0,0.10000000099999999,3.0,8.60000038,61.0,35.0,27.23936381,-105.89611706
216975,1064877,0,14,128.0,8.0,0.10000000099999999,6.0,8.60000038,61.0,31.0,27.23936381,-105.89611706
216976,1064878,13,22,214.0,36.0,0.200000003,35.0,8.39999962,61.0,3.0,27.30185419,-105.78460969
216976,1064879,0,13,56.0,26.0,3.0,31.0,8.10000038,59.0,15.0,27.30185419,-105.78460969
216977,1064880,0,12,363.0,26.0,0.300000012,26.0,8.10000038,61.0,13.0,27.32140564,-105.69100806
216978,1064881,107,127,491.0,12.0,0.10000000099999999,3.0,8.39999962,61.0,27.0,27.12982491,-105.53426239
216978,1064882,31,66,460.0,14.0,0.200000003,5.0,8.39999962,60.0,26.0,27.12982491,-105.53426239
216978,1064883,66,85,379.0,28.0,0.200000003,5.0,8.39999962,59.0,13.0,27.12982491,-105.53426239
216978,1064884,85,107,444.0,20.0,0.200000003,4.0,8.39999962,60.0,20.0,27.12982491,-105.53426239
216978,1064885,9,31,402.0,20.0,0.10000000099999999,11.0,8.39999962,61.0,19.0,27.12982491,-105.53426239
216978,1064886,0,9,372.0,16.0,0.10000000099999999,11.0,8.60000038,60.0,24.0,27.12982491,-105.53426239
216979,1064887,78,107,165.0,4.0,0.10000000099999999,1.0,8.80000019,61.0,35.0,27.0496056,-105.76758567
216979,1064888,34,53,151.0,18.0,0.10000000099999999,9.0,8.39999962,61.0,21.0,27.0496056,-105.76758567
216979,1064889,53,78,365.0,8.0,0.10000000099999999,3.0,8.80000019,60.0,32.0,27.0496056,-105.76758567
216979,1064890,107,130,284.0,4.0,0.10000000099999999,1.0,8.89999962,61.0,35.0,27.0496056,-105.76758567
216979,1064891,0,34,23.0,10.0,0.200000003,15.0,7.5,59.0,31.0,27.0496056,-105.76758567
216980,1064892,1,15,409.0,42.0,0.300000012,3.0,8.80000019,46.0,12.0,27.90895456,-103.18889585
216980,1064893,95,110,386.0,36.0,3.9000001,1.0,8.19999981,58.0,6.0,27.90895456,-103.18889585
216980,1064894,73,95,409.0,32.0,3.9000001,2.0,8.30000019,58.0,10.0,27.90895456,-103.18889585
216980,1064895,55,73,392.0,20.0,4.099999899999999,2.0,8.19999981,60.0,20.0,27.90895456,-103.18889585
216980,1064896,40,55,341.0,32.0,3.0,2.0,8.39999962,50.0,18.0,27.90895456,-103.18889585
216980,1064897,15,40,420.0,36.0,2.4000001,3.0,8.80000019,56.0,8.0,27.90895456,-103.18889585
216980,1064898,0,1,386.0,34.0,0.10000000099999999,5.0,9.0,56.0,10.0,27.90895456,-103.18889585
216982,1064905,18,30,449.0,28.0,0.8999999759999999,12.0,8.19999981,52.0,20.0,27.83424608,-102.75950903
216982,1064906,30,45,449.0,26.0,1.20000005,11.0,8.19999981,60.0,14.0,27.83424608,-102.75950903
216982,1064907,0,10,386.0,26.0,0.200000003,14.0,8.60000038,48.0,26.0,27.83424608,-102.75950903
216982,1064908,10,18,432.0,28.0,0.400000006,13.0,8.5,52.0,20.0,27.83424608,-102.75950903
216984,1064912,0,13,466.0,20.0,0.200000003,15.0,8.60000038,58.0,22.0,27.6786818,-102.28225609
216984,1064913,13,32,625.0,20.0,0.200000003,12.0,8.60000038,58.0,22.0,27.6786818,-102.28225609
216985,1064914,0,11,477.0,16.0,0.200000003,37.0,8.5,72.0,12.0,27.24903208,-102.5943183
216986,1064915,0,20,602.0,8.0,0.200000003,32.0,8.10000038,46.0,46.0,27.20514133,-102.69488442
216987,1064916,0,15,636.0,14.0,0.300000012,8.0,8.19999981,78.0,8.0,27.07865283,-102.84132228
216989,1064921,0,20,704.0,30.0,0.600000024,25.0,7.80000019,30.0,40.0,27.29972944,-102.08488337
216991,1064927,0,12,602.0,18.0,0.10000000099999999,10.0,8.39999962,74.0,8.0,26.98108762,-102.09213958
216991,1064928,12,27,807.0,14.0,0.10000000099999999,5.0,8.39999962,80.0,6.0,26.98108762,-102.09213958
216992,1064929,0,20,68.0,7.0,2.20000005,3.0,8.0,57.0,36.0,27.3660534,-103.02275829
216992,1064930,20,30,80.0,16.0,2.20000005,2.0,7.900000099999999,74.0,10.0,27.3660534,-103.02275829
216992,1064931,30,50,68.0,14.0,2.29999995,2.0,8.0,48.0,38.0,27.3660534,-103.02275829
216993,1064932,0,5,307.0,18.0,0.200000003,42.0,8.10000038,60.0,22.0,27.26237436,-103.6287918
216994,1064933,0,20,45.0,10.0,2.20000005,4.0,8.0,70.0,20.0,27.09962091,-103.36702661
216995,1064934,0,11,477.0,14.0,0.200000003,11.0,8.30000019,74.0,12.0,27.14963958,-103.33079877
216996,1064935,0,11,466.0,12.0,0.10000000099999999,12.0,8.39999962,66.0,22.0,27.14767535,-103.3295795
216996,1064936,11,30,477.0,16.0,0.200000003,7.0,8.30000019,64.0,20.0,27.14767535,-103.3295795
216997,1064937,0,18,477.0,8.0,0.10000000099999999,8.0,8.39999962,62.0,30.0,27.2342311,-103.84325034
216997,1064938,18,50,443.0,22.0,0.200000003,7.0,8.10000038,66.0,12.0,27.2342311,-103.84325034
216997,1064939,50,82,489.0,18.0,0.200000003,5.0,8.19999981,66.0,16.0,27.2342311,-103.84325034
216997,1064940,82,100,477.0,18.0,0.300000012,3.0,8.30000019,70.0,12.0,27.2342311,-103.84325034
216998,1064941,0,12,432.0,16.0,0.200000003,9.0,8.30000019,60.0,24.0,27.34546621,-103.77364431
216998,1064942,65,90,488.0,20.0,0.300000012,5.0,8.30000019,62.0,18.0,27.34546621,-103.77364431
216998,1064943,45,65,453.0,20.0,0.300000012,8.0,8.19999981,64.0,16.0,27.34546621,-103.77364431
216998,1064944,32,45,465.0,20.0,0.400000006,8.0,8.10000038,60.0,20.0,27.34546621,-103.77364431
216998,1064945,22,32,477.0,16.0,0.400000006,6.0,8.19999981,68.0,16.0,27.34546621,-103.77364431
216998,1064946,12,22,432.0,22.0,0.300000012,7.0,8.19999981,58.0,20.0,27.34546621,-103.77364431
216999,1064947,0,5,256.0,22.0,0.699999988,56.0,7.69999981,46.0,32.0,27.35896944,-103.75419845
217000,1064948,0,17,58.0,10.0,0.10000000099999999,9.0,8.60000038,64.0,26.0,27.3836399,-103.51447261
217000,1064949,17,40,116.0,12.0,0.10000000099999999,6.0,8.5,66.0,22.0,27.3836399,-103.51447261
217001,1064950,0,15,419.0,38.0,0.200000003,12.0,8.30000019,62.0,0.0,27.22854888,-103.45173199
217002,1064951,0,30,744.0,14.0,0.10000000099999999,8.0,8.39999962,78.0,8.0,27.8142435,-103.53936641
